date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version,death_calibrated
2020-02-07,cumulative_deaths,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,cumulative_infections,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,deaths,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,hospital_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,hospital_incidence,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,ICU_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,ICU_incidence,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,infections,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,prevalence,5,5,5,5,5,5,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,Rt,4.37,4.41,4.44,4.47,4.52,4.65,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,Reff,4.37,4.41,4.44,4.47,4.52,4.65,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,cumulative_deaths,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,cumulative_infections,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,deaths,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,hospital_demand,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,hospital_incidence,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,ICU_demand,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,ICU_incidence,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,infections,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,prevalence,5,5,5,5,5,5,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,Rt,4.37,4.41,4.44,4.47,4.52,4.65,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,Reff,4.37,4.41,4.44,4.47,4.52,4.65,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,cumulative_deaths,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,cumulative_infections,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,deaths,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,hospital_demand,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,hospital_incidence,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,ICU_demand,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,ICU_incidence,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,infections,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,prevalence,5,5,5,5,5,5,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,Rt,4.37,4.41,4.44,4.47,4.52,4.65,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-07,Reff,4.37,4.41,4.44,4.47,4.52,4.65,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_deaths,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_infections,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,deaths,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_incidence,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_incidence,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,infections,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,prevalence,5,5,5,5,5,5,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Rt,4.39,4.42,4.45,4.49,4.55,4.67,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Reff,4.39,4.42,4.45,4.49,4.55,4.67,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_deaths,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_infections,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,deaths,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_incidence,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_incidence,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,infections,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,prevalence,5,5,5,5,5,5,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Rt,4.39,4.42,4.45,4.49,4.55,4.67,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Reff,4.39,4.42,4.45,4.49,4.55,4.67,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_deaths,0,0,0,0,0,0,Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_infections,0,0,0,0,0,0,Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,deaths,0,0,0,0,0,0,Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_incidence,0,0,0,0,0,0,Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_incidence,0,0,0,0,0,0,Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,infections,0,0,0,0,0,0,Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,prevalence,5,5,5,5,5,5,Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Rt,4.39,4.42,4.45,4.49,4.55,4.67,Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Reff,4.39,4.42,4.45,4.49,4.55,4.67,Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_deaths,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_infections,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,deaths,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_incidence,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_incidence,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,infections,0,0,0,0,0,0,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,prevalence,5,5,5,5,5,5,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Rt,4.37,4.41,4.44,4.47,4.52,4.65,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Reff,4.37,4.41,4.44,4.47,4.52,4.65,Surged Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_deaths,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_infections,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,deaths,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_demand,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_incidence,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_demand,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_incidence,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,infections,0,0,0,0,0,0,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,prevalence,5,5,5,5,5,5,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Rt,4.37,4.41,4.44,4.47,4.52,4.65,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Reff,4.37,4.41,4.44,4.47,4.52,4.65,Surged Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_deaths,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,cumulative_infections,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,deaths,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_demand,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,hospital_incidence,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_demand,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,ICU_incidence,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,infections,0,0,0,0,0,0,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,prevalence,5,5,5,5,5,5,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Rt,4.37,4.41,4.44,4.47,4.52,4.65,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-08,Reff,4.37,4.41,4.44,4.47,4.52,4.65,Surged Relax Interventions 50%,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,cumulative_deaths,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,cumulative_infections,0,0,0,0.31,1,1,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,deaths,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,hospital_incidence,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,ICU_incidence,0,0,0,0,0,0,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,infections,0,0,0,0.31,1,1,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,prevalence,5,5,5,5.2,5,7.8,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,Rt,4.39,4.42,4.45,4.49,4.55,4.67,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,Reff,4.39,4.42,4.45,4.49,4.55,4.67,Additional 50% Reduction,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,cumulative_deaths,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,cumulative_infections,0,0,0,0.31,1,1,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,deaths,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,hospital_incidence,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
2020-02-09,ICU_incidence,0,0,0,0,0,0,Maintain Status Quo,Turkey,TUR,2021-04-17,v7,TRUE
